Material,Hardness,Density,Temperature,Load,Speed,WearRate,FrictionCoefficient
CastIron,82.17,7.08,509,17,298,0.1905,0.362
Magnesium,38.14,1.62,389,109,740,0.2988,1.0
Nickel,60.01,8.86,254,88,615,0.1531,1.0
Magnesium,36.95,1.8,186,194,346,0.5273,1.0
Aluminum,53.5,2.6,131,105,983,0.0551,1.0
Inconel,86.61,8.37,527,59,970,0.0931,0.5558
CastIron,88.0,7.0,67,176,106,0.2548,1.0
Zinc,25.02,7.17,67,31,747,0.0939,1.0
Nickel,78.71,8.81,706,106,174,0.7293,1.0
PTFE,8.16,2.26,96,110,663,0.2989,1.0
Aluminum,47.27,2.63,731,139,713,0.5226,1.0
Graphite,22.54,2.12,536,26,941,0.1376,0.9735
Brass,62.0,8.55,637,9,102,0.2318,0.4127
Aluminum,46.43,2.71,526,64,386,0.2653,1.0
Steel,71.37,7.83,230,143,825,0.0817,1.0
Graphite,22.19,2.01,552,167,139,3.7533,1.0
Ceramic,85.57,3.66,462,199,704,0.3517,1.0
Steel,72.19,7.87,303,119,260,0.3241,1.0
Ceramic,94.28,3.81,174,187,821,0.1315,1.0
Titanium,79.65,4.42,529,160,254,0.7104,1.0
Bronze,56.58,8.79,128,71,883,0.0775,0.9336
Steel,76.16,7.71,249,93,250,0.191,0.9167
Titanium,93.02,4.49,662,20,649,0.2192,0.2446
Brass,46.83,8.57,318,112,735,0.3242,1.0
Steel,82.97,7.9,350,153,671,0.1875,1.0
Ceramic,89.64,3.63,175,127,358,0.2865,1.0
Graphite,23.37,2.01,253,149,327,0.7325,1.0
Nickel,69.64,8.89,542,5,849,0.1496,0.1981
CastIron,74.87,7.23,237,88,547,0.1285,0.8815
PTFE,11.66,2.16,342,168,266,2.3517,1.0
Graphite,21.13,1.82,407,177,802,0.5798,1.0
Ceramic,95.93,3.51,240,48,395,0.0538,0.4992
Magnesium,38.21,1.63,94,81,440,0.0977,1.0
Copper,40.36,8.88,553,21,928,0.1239,0.6173
Aluminum,49.08,2.67,655,33,924,0.2345,0.5954
Tungsten,95.06,19.04,354,98,765,0.2302,0.9711
Magnesium,43.49,1.77,658,143,56,4.9715,1.0
Graphite,23.47,2.17,107,37,854,0.1022,1.0
Aluminum,45.92,2.77,702,160,782,0.5379,1.0
Aluminum,41.27,2.63,296,78,427,0.3243,1.0
PTFE,5.68,2.21,439,149,505,2.9906,1.0
Brass,45.36,8.37,756,116,261,1.0223,1.0
Bronze,51.86,8.6,303,111,966,0.1943,1.0
Copper,51.73,8.87,798,109,940,0.3022,1.0
Ceramic,98.9,3.69,648,125,397,0.4569,1.0
Tungsten,92.33,19.03,201,98,440,0.2232,0.7782
Steel,69.79,7.86,514,128,823,0.274,1.0
Aluminum,51.21,2.62,139,129,910,0.0721,1.0
Bronze,74.74,8.88,615,97,271,0.4759,1.0
Aluminum,56.48,2.61,543,97,786,0.3048,1.0
Brass,62.25,8.31,771,104,839,0.3877,1.0
CastIron,74.26,7.35,87,198,926,0.0803,1.0
Ceramic,94.22,3.99,92,48,781,0.0816,0.5585
Tungsten,94.49,19.35,268,154,479,0.2623,1.0
Inconel,96.61,8.44,599,169,410,0.4247,1.0
Graphite,12.72,1.83,663,8,998,0.1105,0.485
Titanium,90.12,4.53,311,5,964,0.0616,0.118
Bronze,63.85,8.73,297,41,852,0.1941,0.7134
Brass,58.87,8.42,273,175,441,0.3941,1.0
Nickel,64.28,8.72,72,79,882,0.1798,1.0
Aluminum,57.52,2.75,34,35,444,0.1072,0.5567
Nickel,64.2,8.86,739,56,765,0.1825,0.6359
Graphite,15.76,1.9,231,63,74,1.7183,1.0
Nickel,68.48,8.86,583,163,796,0.3021,1.0
Aluminum,47.01,2.71,716,129,531,0.5967,1.0
CastIron,89.94,7.33,396,20,527,0.125,0.2471
Brass,63.71,8.58,115,153,444,0.2681,1.0
CastIron,77.59,7.13,722,98,991,0.31,1.0
Inconel,94.33,8.24,295,125,813,0.0788,0.985
Bronze,53.44,8.89,256,75,138,0.3594,1.0
Graphite,11.39,1.88,750,147,884,1.4026,1.0
Inconel,81.68,8.33,125,23,910,0.0419,0.4632
Graphite,17.98,2.19,264,167,805,0.4963,1.0
CastIron,71.78,7.25,296,61,252,0.201,0.7832
Copper,51.19,8.82,119,106,606,0.1091,1.0
Bronze,52.79,8.66,51,118,705,0.0845,1.0
Brass,61.18,8.45,477,32,407,0.26,0.4943
Steel,71.85,7.88,431,188,628,0.3225,1.0
PTFE,10.16,2.16,205,89,767,0.3195,1.0
PTFE,12.11,2.17,689,173,769,1.7719,1.0
Aluminum,43.94,2.65,327,182,689,0.3737,1.0
Ceramic,91.52,3.59,642,180,542,0.3316,1.0
Graphite,24.82,2.12,661,123,823,0.5884,1.0
PTFE,6.12,2.28,115,112,566,0.5607,1.0
Steel,74.31,7.71,447,27,97,0.3001,0.2965
Copper,44.72,8.9,755,140,672,0.4899,1.0
Nickel,62.87,8.71,687,69,986,0.1168,1.0
Graphite,20.61,2.16,140,155,169,0.8242,1.0
Nickel,71.06,8.71,708,63,157,0.5891,0.9278
Graphite,24.44,2.11,354,154,857,0.5168,1.0
Inconel,85.98,8.17,253,95,175,0.3824,0.9144
Brass,62.36,8.45,400,164,581,0.2858,1.0
Graphite,17.62,2.14,244,134,105,2.2407,1.0
Zinc,27.18,7.1,296,186,379,0.7565,1.0
CastIron,78.39,7.21,677,67,573,0.2465,0.8011
Steel,83.46,7.87,405,112,89,0.8867,1.0
Zinc,37.58,7.05,442,150,660,0.497,1.0
Copper,54.41,9.0,783,59,457,0.3523,0.837
Magnesium,30.08,1.9,497,121,141,1.805,1.0
Aluminum,44.29,2.66,198,92,957,0.1377,1.0
Steel,67.2,7.82,67,149,195,0.1122,1.0
Bronze,56.45,8.77,580,86,923,0.3078,1.0
Magnesium,43.61,1.9,271,97,553,0.1544,1.0
Ceramic,92.82,3.88,536,145,793,0.2505,1.0
PTFE,9.29,2.12,236,159,432,1.2445,1.0
Bronze,74.95,8.63,519,34,540,0.1762,0.6312
Brass,54.55,8.56,133,191,764,0.2471,1.0
Bronze,72.53,8.66,451,151,791,0.3439,1.0
Copper,42.51,8.8,118,177,478,0.1701,1.0
Aluminum,53.81,2.63,774,27,744,0.1628,0.5641
Graphite,21.98,1.86,641,48,923,0.2159,1.0
Titanium,82.61,4.54,532,19,207,0.114,0.4715
Bronze,50.15,8.81,225,166,901,0.1477,1.0
Aluminum,58.26,2.7,397,17,52,0.448,0.4616
Graphite,15.75,2.07,311,99,578,0.4701,1.0
Magnesium,38.3,1.67,542,95,297,0.5862,1.0
Brass,57.82,8.65,607,145,556,0.448,1.0
Copper,40.67,8.97,225,58,312,0.2621,1.0
Nickel,65.83,8.78,333,172,640,0.2448,1.0
Tungsten,94.09,19.33,160,10,888,0.0513,0.1418
Magnesium,36.63,1.69,754,157,308,1.3293,1.0
Tungsten,91.07,19.21,705,174,315,0.567,1.0
Nickel,67.78,8.87,39,56,376,0.1103,0.6965
Graphite,15.28,1.81,695,167,154,6.3472,1.0
Nickel,68.33,8.86,51,86,752,0.0763,1.0
Tungsten,95.51,19.07,660,86,88,0.997,0.6541
Nickel,75.02,8.82,178,196,784,0.2312,1.0
Brass,51.83,8.66,726,39,904,0.1043,0.7148
Copper,35.23,8.92,303,15,63,0.3541,0.3483
Bronze,68.85,8.62,84,78,489,0.0559,0.8699
Graphite,10.98,2.06,322,27,389,0.3868,1.0
Zinc,34.35,7.18,158,8,231,0.0596,0.4482
Graphite,11.5,2.05,158,28,691,0.2385,1.0
Bronze,60.75,8.61,795,133,714,0.4707,1.0
Zinc,26.45,7.15,480,55,608,0.3656,1.0
Steel,72.1,7.75,242,114,839,0.2276,1.0
Nickel,71.48,8.89,118,104,610,0.1607,1.0
CastIron,78.54,7.01,291,128,854,0.138,1.0
Brass,52.42,8.54,509,159,617,0.448,1.0
Inconel,96.92,8.42,235,76,414,0.1362,0.581
CastIron,73.23,7.32,680,172,762,0.3597,1.0
Titanium,86.05,4.52,625,151,308,0.4742,1.0
Magnesium,43.05,1.68,453,124,210,0.8484,1.0
Zinc,36.78,7.03,647,97,675,0.4123,1.0
PTFE,9.04,2.12,470,56,573,0.7448,1.0
Copper,46.98,8.91,405,67,997,0.1288,1.0
Ceramic,98.55,3.61,480,139,805,0.1401,1.0
Brass,62.31,8.5,51,122,68,0.2083,1.0
Titanium,77.31,4.44,526,12,493,0.1801,0.422
Bronze,50.41,8.63,196,21,535,0.0377,0.55
Bronze,70.58,8.64,474,70,271,0.3242,0.974
Graphite,10.22,1.83,421,88,311,1.6112,1.0
Tungsten,99.3,19.28,405,87,472,0.2397,0.8742
Tungsten,90.39,19.24,79,58,964,0.1577,0.5023
PTFE,9.11,2.27,726,196,983,2.0291,1.0
Copper,49.75,8.95,744,51,554,0.3117,0.9681
Graphite,21.53,1.92,472,139,109,3.6241,1.0
Ceramic,86.42,3.56,577,190,829,0.2377,1.0
Ceramic,95.65,3.68,179,145,529,0.2129,1.0
CastIron,73.64,7.03,519,80,839,0.2666,0.9668
Nickel,76.46,8.78,531,78,260,0.3428,0.8077
Ceramic,93.7,3.98,551,123,892,0.1743,1.0
Titanium,77.51,4.43,316,185,194,0.6442,1.0
Nickel,74.06,8.88,634,83,962,0.1853,0.9402
Nickel,73.88,8.85,348,181,444,0.4026,1.0
Nickel,63.12,8.86,205,44,595,0.1488,0.7233
Inconel,96.68,8.43,542,53,108,0.465,0.5845
Steel,68.74,7.75,491,164,425,0.3643,1.0
Ceramic,99.72,3.66,107,182,539,0.1669,1.0
Copper,35.8,8.88,446,143,428,0.6556,1.0
Zinc,36.73,7.14,65,194,406,0.2853,1.0
Zinc,35.01,7.08,532,116,417,0.5839,1.0
Magnesium,30.53,1.71,463,38,949,0.1876,1.0
PTFE,13.13,2.21,571,7,428,0.225,0.4306
Ceramic,99.69,3.96,212,150,773,0.1356,1.0
CastIron,72.49,7.27,389,51,506,0.0839,0.5554
Steel,74.75,7.87,349,138,464,0.3659,1.0
Steel,80.01,7.71,708,175,215,0.9763,1.0
CastIron,71.77,7.01,430,38,490,0.2253,0.5583
Aluminum,47.12,2.63,508,197,89,3.0119,1.0
Aluminum,41.04,2.63,371,68,624,0.3171,1.0
Inconel,88.39,8.44,498,145,150,0.8742,1.0
Ceramic,99.85,3.62,196,73,747,0.2011,0.544
Inconel,85.18,8.23,30,150,382,0.0369,1.0
Graphite,16.37,2.05,737,152,594,1.5661,1.0
Aluminum,41.83,2.68,406,87,181,0.7178,1.0
Titanium,79.23,4.44,535,65,660,0.2688,0.684
Inconel,90.25,8.15,438,86,642,0.1913,0.7307
Steel,78.91,7.73,468,13,531,0.0499,0.3003
Magnesium,44.18,1.7,306,130,205,0.7456,1.0
Graphite,10.32,1.81,272,67,177,1.4413,1.0
CastIron,74.03,7.05,600,182,768,0.4179,1.0
CastIron,79.64,7.21,673,56,173,0.5123,0.5501
Zinc,32.05,7.05,32,190,232,0.123,1.0
Nickel,73.26,8.85,285,136,466,0.2416,1.0
PTFE,12.8,2.12,118,82,479,0.2656,1.0
Nickel,65.52,8.72,535,57,404,0.1918,0.6473
CastIron,79.28,7.38,726,42,57,0.8612,0.7019
Inconel,92.45,8.4,509,69,570,0.1773,0.6596
Magnesium,35.41,1.89,512,141,234,1.1351,1.0
Nickel,60.39,8.89,678,17,763,0.0488,0.4014
Zinc,35.53,7.01,225,131,886,0.3129,1.0
Magnesium,34.78,1.7,747,76,624,0.5096,1.0
Graphite,24.66,1.82,126,31,330,0.102,1.0
Ceramic,92.3,3.78,377,34,889,0.0389,0.4635
CastIron,82.54,7.39,297,11,125,0.1862,0.4375
PTFE,11.99,2.2,168,155,588,0.4877,1.0
Graphite,23.7,1.89,654,148,365,1.5394,1.0
Graphite,11.01,2.1,432,67,628,0.5785,1.0
Bronze,63.52,8.66,245,151,384,0.3444,1.0
Graphite,17.17,1.86,623,64,807,0.5234,1.0
Graphite,24.81,2.03,372,134,583,0.6287,1.0
Bronze,63.77,8.62,782,19,612,0.1026,0.5376
Titanium,80.0,4.55,164,56,427,0.1418,0.5569
Inconel,81.75,8.19,799,182,115,2.0476,1.0
Titanium,75.29,4.48,413,137,462,0.3717,1.0
Brass,53.25,8.58,369,40,931,0.1923,0.6454
Steel,70.07,7.83,574,57,789,0.1296,0.8082
Zinc,39.65,7.18,654,154,812,0.5773,1.0
Bronze,74.09,8.69,147,20,261,0.0358,0.361
Aluminum,44.23,2.6,86,174,930,0.0825,1.0
Tungsten,91.83,19.22,383,185,681,0.1607,1.0
Nickel,70.21,8.71,569,84,523,0.3473,0.9919
Aluminum,47.22,2.73,317,122,942,0.12,1.0
Steel,84.4,7.82,794,50,563,0.1155,0.4754
Titanium,81.31,4.46,725,66,816,0.2297,0.8516
Graphite,14.02,1.83,477,175,492,1.6737,1.0
Graphite,14.8,2.0,786,155,570,1.8177,1.0
Tungsten,90.2,19.12,319,5,425,0.0931,0.1915
Brass,46.62,8.36,493,24,136,0.2582,0.4291
CastIron,74.62,7.27,39,135,686,0.0554,1.0
Zinc,34.95,7.03,735,11,550,0.1641,0.3329
CastIron,78.47,7.3,84,102,425,0.1071,0.9297
Bronze,55.85,8.62,93,168,938,0.0643,1.0
Tungsten,94.16,19.06,530,140,164,0.6516,1.0
Aluminum,56.6,2.76,348,40,170,0.3062,0.7716
Nickel,62.4,8.85,492,39,510,0.1997,0.5463
CastIron,71.59,7.21,534,142,205,0.7324,1.0
Bronze,74.66,8.82,230,128,933,0.1936,1.0
Magnesium,38.38,1.65,770,104,948,0.4132,1.0
CastIron,71.35,7.08,509,144,864,0.3019,1.0
Copper,53.77,8.97,108,81,313,0.1844,1.0
CastIron,81.95,7.24,235,167,577,0.1834,1.0
Ceramic,93.2,3.6,774,21,408,0.1614,0.5001
Titanium,94.82,4.42,564,56,327,0.2659,0.6461
Inconel,83.92,8.29,219,166,359,0.2605,1.0
Steel,83.1,7.8,341,126,229,0.3778,1.0
Magnesium,39.74,1.68,471,191,921,0.4692,1.0
PTFE,13.7,2.26,35,97,341,0.1299,1.0
Bronze,57.71,8.66,677,98,804,0.3658,1.0
Tungsten,90.46,19.17,695,8,210,0.0832,0.1399
Tungsten,99.03,19.16,653,17,325,0.1362,0.3228
Titanium,94.13,4.52,372,8,633,0.0705,0.1414
Magnesium,34.14,1.76,166,178,785,0.2541,1.0
Zinc,39.84,7.19,719,173,923,0.4661,1.0
Inconel,94.15,8.13,479,50,980,0.172,0.4281
PTFE,11.93,2.29,128,99,474,0.3851,1.0
Steel,74.04,7.83,625,199,522,0.5244,1.0
PTFE,10.67,2.13,270,197,770,0.9278,1.0
Brass,51.87,8.64,414,24,753,0.1992,0.5608
Magnesium,39.32,1.85,139,125,630,0.2613,1.0
Bronze,64.48,8.9,235,38,789,0.1991,0.4578
Inconel,88.61,8.24,700,149,807,0.2325,1.0
PTFE,9.28,2.23,372,68,185,2.0351,1.0
Magnesium,31.37,1.71,94,92,623,0.1886,1.0
Aluminum,57.5,2.65,32,56,369,0.1722,0.9801
CastIron,85.2,7.38,385,137,457,0.2096,1.0
Copper,53.13,8.93,97,178,952,0.1685,1.0
Ceramic,95.3,3.86,161,118,959,0.1555,0.9682
Aluminum,42.38,2.78,578,83,415,0.4977,1.0
Bronze,66.56,8.68,398,33,63,0.5297,0.6382
PTFE,14.84,2.26,730,6,561,0.1173,0.3489
Ceramic,97.36,3.83,395,10,259,0.1929,0.3692
Nickel,69.25,8.85,450,5,804,0.112,0.1555
Brass,61.08,8.65,270,52,571,0.2453,0.8588
PTFE,11.24,2.3,72,143,747,0.2249,1.0
Aluminum,42.46,2.64,357,91,386,0.3075,1.0
Ceramic,98.09,3.99,357,21,309,0.1166,0.2216
Bronze,53.89,8.82,148,19,735,0.0685,0.4004
Nickel,73.48,8.75,519,118,63,1.7664,1.0
CastIron,71.4,7.22,604,91,709,0.18,1.0
Tungsten,92.18,19.02,660,135,434,0.4003,1.0
PTFE,10.01,2.16,593,17,981,0.2492,1.0
Inconel,81.74,8.22,391,10,998,0.0614,0.3548
Titanium,91.79,4.43,307,193,110,0.7906,1.0
Graphite,12.83,2.03,402,179,561,1.3935,1.0
Steel,72.92,7.8,57,95,899,0.0851,1.0
Inconel,86.45,8.15,400,70,62,0.7296,0.7518
Tungsten,90.05,19.36,176,65,181,0.1659,0.6889
Steel,78.55,7.85,768,18,440,0.1166,0.2655
Ceramic,95.15,3.56,237,6,376,0.196,0.2441
Magnesium,34.86,1.82,387,116,112,1.5129,1.0
Tungsten,96.5,19.38,375,34,572,0.2051,0.3815
Zinc,32.28,7.06,111,66,938,0.19,1.0
Copper,40.14,8.93,241,19,856,0.1684,0.6563
Copper,46.5,8.92,63,51,591,0.1004,1.0
Nickel,61.45,8.73,550,196,491,0.4951,1.0
CastIron,71.62,7.29,740,37,271,0.2843,0.6123
Magnesium,31.3,1.82,609,95,285,0.9267,1.0
CastIron,89.88,7.06,766,190,667,0.3452,1.0
Magnesium,32.82,1.63,697,150,744,0.6441,1.0
Nickel,62.2,8.75,287,157,925,0.278,1.0
Brass,54.39,8.51,502,29,360,0.2396,0.5385
Brass,48.48,8.69,678,98,71,2.5569,1.0
Aluminum,51.21,2.65,78,111,680,0.1872,1.0
PTFE,8.6,2.13,598,72,256,2.5995,1.0
Steel,75.12,7.8,556,95,669,0.1906,1.0
Steel,78.03,7.85,450,127,562,0.275,1.0
Steel,77.49,7.76,254,86,598,0.0952,0.9003
Zinc,37.82,7.04,365,115,728,0.2107,1.0
Aluminum,55.16,2.69,219,105,72,0.8431,1.0
Inconel,95.06,8.17,127,200,352,0.1687,1.0
CastIron,85.74,7.21,681,53,527,0.2669,0.7203
Aluminum,40.62,2.62,579,175,71,4.402,1.0
Inconel,83.07,8.4,57,24,130,0.0269,0.4406
Tungsten,98.63,19.12,128,135,345,0.1881,1.0
CastIron,84.71,7.23,486,147,208,0.6025,1.0
Magnesium,33.5,1.64,328,141,699,0.3115,1.0
Bronze,50.01,8.89,440,161,454,0.5289,1.0
Bronze,68.02,8.78,89,167,266,0.1764,1.0
Aluminum,48.24,2.74,691,197,134,2.6749,1.0
Zinc,39.18,7.17,45,158,456,0.1719,1.0
Nickel,61.76,8.76,122,178,564,0.1595,1.0
Tungsten,91.13,19.4,49,126,902,0.0626,1.0
Steel,70.97,7.9,478,27,798,0.1248,0.347
PTFE,14.11,2.3,730,21,553,0.416,1.0
CastIron,74.41,7.27,536,111,343,0.4238,1.0
Zinc,25.51,7.01,139,20,104,0.1971,0.6931
Nickel,73.5,8.79,759,26,754,0.1857,0.4884
Zinc,34.61,7.04,588,188,614,0.6855,1.0
Tungsten,98.03,19.18,579,178,450,0.3808,1.0
Graphite,23.68,1.87,388,130,556,0.5805,1.0
CastIron,71.55,7.28,648,68,324,0.3063,0.736
Bronze,73.57,8.87,93,157,527,0.2402,1.0
Ceramic,99.14,3.99,49,187,805,0.161,1.0
Steel,76.08,7.88,710,8,609,0.2008,0.337
Tungsten,98.99,19.38,548,150,300,0.536,1.0
CastIron,78.31,7.06,321,139,478,0.281,1.0
Steel,65.62,7.75,151,99,974,0.1061,1.0
Nickel,79.45,8.77,312,101,379,0.1707,1.0
Inconel,97.54,8.18,618,140,876,0.2183,1.0
Copper,43.84,8.81,541,125,489,0.4665,1.0
Tungsten,93.48,19.12,530,25,750,0.2121,0.3419
Ceramic,89.8,3.96,617,188,725,0.2678,1.0
CastIron,78.82,7.2,169,56,923,0.1381,0.7033
Zinc,25.67,7.04,524,133,71,4.867,1.0
Inconel,94.44,8.43,584,59,213,0.3756,0.6244
Brass,46.7,8.37,372,111,421,0.3547,1.0
Nickel,63.18,8.89,505,92,793,0.1567,1.0
Brass,56.28,8.41,107,69,834,0.1843,1.0
Steel,77.66,7.76,664,113,434,0.4315,1.0
PTFE,12.48,2.23,60,166,347,0.4804,1.0
Copper,50.09,8.84,117,13,986,0.1167,0.447
Aluminum,55.8,2.69,623,15,750,0.0966,0.3272
Copper,42.95,8.97,407,45,185,0.3141,0.8765
Magnesium,37.04,1.7,634,200,188,2.3464,1.0
Bronze,55.61,8.69,165,11,449,0.1631,0.2679
Magnesium,32.84,1.62,619,55,620,0.3817,1.0
Brass,48.31,8.36,612,111,474,0.4527,1.0
Copper,43.54,8.93,279,155,435,0.3405,1.0
Titanium,83.54,4.41,278,148,928,0.1207,1.0
Graphite,21.09,2.01,92,35,604,0.1745,1.0
Brass,62.86,8.38,728,76,141,0.8931,1.0
Inconel,95.97,8.25,572,186,212,0.8079,1.0
Ceramic,89.44,3.59,104,198,304,0.2171,1.0
Zinc,28.41,7.07,641,45,462,0.4025,1.0
CastIron,80.04,7.37,540,159,202,0.848,1.0
Inconel,97.77,8.15,564,46,894,0.2103,0.5
CastIron,82.07,7.1,377,13,698,0.0318,0.4393
Tungsten,94.54,19.25,71,195,553,0.2282,1.0
PTFE,9.18,2.12,643,20,509,0.4562,1.0
Titanium,92.71,4.53,400,86,74,0.7095,0.7338
Graphite,12.77,1.91,240,30,166,0.5248,1.0
Steel,78.32,7.72,270,26,903,0.1445,0.5311
Zinc,25.66,7.14,660,170,146,3.861,1.0
Aluminum,52.15,2.61,516,164,526,0.5242,1.0
Bronze,67.17,8.72,503,37,231,0.3045,0.6027
Tungsten,98.46,19.34,91,147,988,0.1675,1.0
Aluminum,57.09,2.6,332,194,388,0.5032,1.0
PTFE,5.78,2.2,645,109,110,13.9206,1.0
Titanium,85.09,4.44,26,164,732,0.1404,1.0
Nickel,69.78,8.79,189,107,817,0.1832,1.0
Magnesium,37.57,1.63,564,73,322,0.5599,1.0
Copper,51.97,8.83,287,117,835,0.1372,1.0
Magnesium,44.14,1.69,265,79,156,0.4165,1.0
Brass,64.86,8.66,237,103,741,0.1106,1.0
Nickel,68.46,8.73,661,48,765,0.117,0.6763
Steel,81.13,7.88,641,132,867,0.1643,1.0
Inconel,96.43,8.35,81,165,873,0.1904,1.0
Zinc,35.92,7.1,433,17,728,0.1109,0.4688
Graphite,22.5,2.09,86,153,904,0.1832,1.0
Aluminum,44.06,2.66,456,177,917,0.3845,1.0
Brass,57.56,8.42,351,184,730,0.2235,1.0
CastIron,73.15,7.06,424,41,877,0.065,0.5564
Graphite,22.35,1.83,556,179,79,7.2029,1.0
Tungsten,97.84,19.38,609,38,582,0.2089,0.4372
Brass,52.38,8.66,765,56,533,0.3844,0.9705
Graphite,15.49,2.06,320,182,892,0.5967,1.0
Inconel,87.28,8.15,430,122,702,0.1857,1.0
Aluminum,54.6,2.78,120,48,828,0.1548,0.6661
Tungsten,97.42,19.32,613,36,302,0.2522,0.5611
Bronze,51.8,8.81,465,56,629,0.2328,0.854
Steel,83.85,7.79,396,153,632,0.1698,1.0
Nickel,68.84,8.86,626,99,50,2.401,1.0
CastIron,77.64,7.04,111,173,82,0.5484,1.0
Zinc,38.73,7.01,622,172,454,0.7981,1.0
Nickel,61.28,8.8,183,170,927,0.1067,1.0
Graphite,19.12,2.1,571,49,787,0.2589,1.0
Titanium,80.38,4.5,254,148,541,0.1703,1.0
PTFE,5.19,2.16,427,28,740,0.537,1.0
Tungsten,97.51,19.03,522,31,726,0.1094,0.4766
Ceramic,86.38,3.56,580,41,840,0.1901,0.4835
Magnesium,41.79,1.62,429,181,741,0.4016,1.0
Zinc,35.89,7.09,276,105,875,0.298,1.0
Brass,56.4,8.45,44,160,448,0.0901,1.0
Tungsten,91.46,19.39,528,71,767,0.1807,0.834
Copper,44.69,8.85,389,52,156,0.5244,0.8916
Brass,58.99,8.62,751,95,171,1.0051,1.0
PTFE,14.77,2.29,146,182,591,0.5097,1.0
Ceramic,85.27,3.52,292,23,394,0.0705,0.2986
Copper,43.94,8.81,377,91,633,0.2451,1.0
CastIron,82.94,7.08,564,80,218,0.5062,0.882
CastIron,77.34,7.18,498,87,515,0.1544,0.8105
Ceramic,91.16,3.76,693,109,221,0.5916,0.8667
CastIron,84.11,7.07,440,140,979,0.2375,1.0
Magnesium,31.21,1.65,578,32,393,0.2039,0.9972
Zinc,38.76,7.03,427,191,927,0.37,1.0
Nickel,62.52,8.77,170,59,819,0.0648,0.7546
Brass,48.91,8.33,179,131,393,0.2768,1.0
Titanium,83.93,4.46,453,81,637,0.1752,0.9089
Bronze,50.89,8.77,477,53,637,0.1773,0.8117
Nickel,67.5,8.79,86,134,980,0.1471,1.0
Magnesium,32.68,1.8,729,69,836,0.323,1.0
Brass,56.87,8.34,433,95,727,0.2654,1.0
Bronze,59.44,8.78,159,149,258,0.2526,1.0
Nickel,68.3,8.77,238,158,746,0.1325,1.0
CastIron,88.42,7.09,146,62,756,0.1634,0.598
Inconel,80.56,8.45,799,22,866,0.1505,0.4322
Titanium,91.94,4.48,530,108,321,0.2685,0.9703
PTFE,8.76,2.27,366,98,274,1.9809,1.0
Zinc,34.03,7.14,594,180,670,0.7495,1.0
Inconel,91.25,8.24,267,12,139,0.1416,0.4228
Tungsten,91.1,19.23,435,92,231,0.2644,0.9321
CastIron,84.25,7.17,335,42,898,0.048,0.6031
Magnesium,38.55,1.73,775,107,198,1.3715,1.0
Tungsten,95.27,19.23,401,197,560,0.3236,1.0
Inconel,88.01,8.38,362,74,198,0.3614,0.8713
Nickel,68.33,8.71,72,89,655,0.198,0.9413
Bronze,62.22,8.65,673,165,121,1.9982,1.0
Graphite,21.21,2.07,313,190,745,0.6028,1.0
Ceramic,97.69,3.78,470,136,128,0.8231,1.0
CastIron,73.93,7.12,755,127,695,0.2621,1.0
PTFE,10.74,2.24,505,161,426,2.2606,1.0
Steel,75.21,7.73,615,122,684,0.237,1.0
Copper,44.38,9.0,467,48,192,0.3401,0.9709
Brass,62.86,8.56,90,98,826,0.1928,1.0
Copper,51.6,8.94,307,33,518,0.1727,0.6902
Zinc,29.46,7.08,94,131,427,0.2452,1.0
Tungsten,92.04,19.18,626,84,578,0.2295,0.9088
Copper,38.55,8.81,140,38,81,0.3927,0.895
Magnesium,40.11,1.76,119,188,826,0.1142,1.0
Bronze,65.86,8.84,339,22,476,0.0956,0.2787
Copper,46.89,8.8,289,89,861,0.1742,1.0
Zinc,37.37,7.06,593,115,768,0.4765,1.0
Zinc,31.37,7.11,267,87,547,0.3533,1.0
Graphite,11.07,1.91,197,66,722,0.3551,1.0
Zinc,26.77,7.17,575,131,66,5.429,1.0
Graphite,17.85,1.95,497,45,518,0.3957,1.0
Nickel,73.57,8.83,55,157,462,0.0927,1.0
Brass,47.49,8.37,232,102,123,0.6965,1.0
Inconel,82.34,8.49,541,123,261,0.4986,1.0
Nickel,63.75,8.87,600,176,98,2.1682,1.0
Copper,41.22,8.87,161,96,130,0.5399,1.0
Steel,76.42,7.81,395,13,884,0.1141,0.4532
CastIron,80.18,7.04,112,35,198,0.0775,0.5539
Steel,76.88,7.78,595,29,631,0.1308,0.4899
CastIron,73.29,7.26,267,185,311,0.2992,1.0
Nickel,79.46,8.71,642,180,628,0.4205,1.0
CastIron,70.25,7.36,736,49,667,0.2274,0.7964
Brass,50.44,8.42,703,163,408,0.8069,1.0
Graphite,23.75,2.13,703,192,261,2.7512,1.0
Copper,40.29,8.88,205,115,89,0.987,1.0
Titanium,75.6,4.54,371,144,268,0.4328,1.0
Nickel,68.54,8.71,560,56,255,0.275,0.8396
Steel,81.88,7.74,444,133,981,0.1332,1.0
Inconel,83.04,8.12,684,52,913,0.0888,0.479
Magnesium,39.3,1.71,423,191,429,0.6757,1.0
Nickel,70.24,8.77,416,197,392,0.4255,1.0
Aluminum,54.0,2.7,354,25,206,0.2926,0.6315
Steel,69.89,7.79,203,24,457,0.1192,0.5554
Titanium,79.38,4.56,425,37,107,0.421,0.4781
Nickel,70.76,8.89,311,10,617,0.0497,0.2625
Magnesium,42.59,1.8,544,52,932,0.2538,0.9949
Tungsten,98.12,19.4,413,112,124,0.5962,1.0
